Fleet,Fleet_Name,Yr,Seas,Catch
12,F12_LL.ALL.2,1968,4,5.91646
12,F12_LL.ALL.2,1969,1,13.518
12,F12_LL.ALL.2,1969,2,5.62216
12,F12_LL.ALL.2,1969,3,60.5393
12,F12_LL.ALL.2,1969,4,1.66009
12,F12_LL.ALL.2,1970,1,0
12,F12_LL.ALL.2,1970,2,0.539321
12,F12_LL.ALL.2,1970,3,112.908
12,F12_LL.ALL.2,1970,4,112.15
12,F12_LL.ALL.2,1971,1,2.61239
12,F12_LL.ALL.2,1971,2,13.7802
12,F12_LL.ALL.2,1971,3,106.79
12,F12_LL.ALL.2,1971,4,42.6547
12,F12_LL.ALL.2,1972,1,7.31915
12,F12_LL.ALL.2,1972,2,15.3768
12,F12_LL.ALL.2,1972,3,171.268
12,F12_LL.ALL.2,1972,4,58.9432
12,F12_LL.ALL.2,1973,1,26.7236
12,F12_LL.ALL.2,1973,2,29.7304
12,F12_LL.ALL.2,1973,3,81.3041
12,F12_LL.ALL.2,1973,4,15.4635
12,F12_LL.ALL.2,1974,1,8.32178
12,F12_LL.ALL.2,1974,2,12.8885
12,F12_LL.ALL.2,1974,3,9.88188
12,F12_LL.ALL.2,1974,4,20.9022
12,F12_LL.ALL.2,1975,1,7.42841
12,F12_LL.ALL.2,1975,2,9.54598
12,F12_LL.ALL.2,1975,3,106.923
12,F12_LL.ALL.2,1975,4,19.6434
12,F12_LL.ALL.2,1976,1,7.30396
12,F12_LL.ALL.2,1976,2,17.8018
12,F12_LL.ALL.2,1976,3,105.757
12,F12_LL.ALL.2,1976,4,29.195
12,F12_LL.ALL.2,1977,1,17.6711
12,F12_LL.ALL.2,1977,2,10.1783
12,F12_LL.ALL.2,1977,3,82.6615
12,F12_LL.ALL.2,1977,4,55.5404
12,F12_LL.ALL.2,1978,1,10.9026
12,F12_LL.ALL.2,1978,2,19.3244
12,F12_LL.ALL.2,1978,3,98.0443
12,F12_LL.ALL.2,1978,4,80.4817
12,F12_LL.ALL.2,1979,1,28.8829
12,F12_LL.ALL.2,1979,2,25.1744
12,F12_LL.ALL.2,1979,3,79.059
12,F12_LL.ALL.2,1979,4,28.0072
12,F12_LL.ALL.2,1980,1,1.44565
12,F12_LL.ALL.2,1980,2,11.8323
12,F12_LL.ALL.2,1980,3,58.2493
12,F12_LL.ALL.2,1980,4,31.9164
12,F12_LL.ALL.2,1981,1,34.0067
12,F12_LL.ALL.2,1981,2,21.3815
12,F12_LL.ALL.2,1981,3,92.3108
12,F12_LL.ALL.2,1981,4,114.861
12,F12_LL.ALL.2,1982,1,30.5288
12,F12_LL.ALL.2,1982,2,25.7821
12,F12_LL.ALL.2,1982,3,86.3951
12,F12_LL.ALL.2,1982,4,22.9412
12,F12_LL.ALL.2,1983,1,6.36226
12,F12_LL.ALL.2,1983,2,9.25856
12,F12_LL.ALL.2,1983,3,45.9373
12,F12_LL.ALL.2,1983,4,12.6529
12,F12_LL.ALL.2,1984,1,4.63745
12,F12_LL.ALL.2,1984,2,35.1368
12,F12_LL.ALL.2,1984,3,88.6961
12,F12_LL.ALL.2,1984,4,26.1663
12,F12_LL.ALL.2,1985,1,8.5889
12,F12_LL.ALL.2,1985,2,12.1239
12,F12_LL.ALL.2,1985,3,73.0386
12,F12_LL.ALL.2,1985,4,45.4665
12,F12_LL.ALL.2,1986,1,7.75447
12,F12_LL.ALL.2,1986,2,1.34281
12,F12_LL.ALL.2,1986,3,28.5387
12,F12_LL.ALL.2,1986,4,6.25552
12,F12_LL.ALL.2,1987,1,1.28027
12,F12_LL.ALL.2,1987,2,0.736379
12,F12_LL.ALL.2,1987,3,23.7589
12,F12_LL.ALL.2,1987,4,13.7937
12,F12_LL.ALL.2,1988,1,14.3521
12,F12_LL.ALL.2,1988,2,3.39947
12,F12_LL.ALL.2,1988,3,35.0879
12,F12_LL.ALL.2,1988,4,9.53362
12,F12_LL.ALL.2,1989,1,0.769876
12,F12_LL.ALL.2,1989,2,88.86
12,F12_LL.ALL.2,1989,3,116.747
12,F12_LL.ALL.2,1989,4,4.91604
12,F12_LL.ALL.2,1990,1,2.22394
12,F12_LL.ALL.2,1990,2,10.7742
12,F12_LL.ALL.2,1990,3,62.3405
12,F12_LL.ALL.2,1990,4,24.1055
12,F12_LL.ALL.2,1991,1,6.65416
12,F12_LL.ALL.2,1991,2,6.07676
12,F12_LL.ALL.2,1991,3,30.7271
12,F12_LL.ALL.2,1991,4,8.71172
12,F12_LL.ALL.2,1992,1,0.515027
12,F12_LL.ALL.2,1992,2,1.54401
12,F12_LL.ALL.2,1992,3,11.481
12,F12_LL.ALL.2,1992,4,8.13162
12,F12_LL.ALL.2,1993,1,3.68058
12,F12_LL.ALL.2,1993,2,15.3627
12,F12_LL.ALL.2,1993,3,22.0917
12,F12_LL.ALL.2,1993,4,39.6779
12,F12_LL.ALL.2,1994,1,20.5538
12,F12_LL.ALL.2,1994,2,49.7039
12,F12_LL.ALL.2,1994,3,118.315
12,F12_LL.ALL.2,1994,4,93.9377
12,F12_LL.ALL.2,1995,1,3.15167
12,F12_LL.ALL.2,1995,2,17.8055
12,F12_LL.ALL.2,1995,3,72.6127
12,F12_LL.ALL.2,1995,4,118.427
12,F12_LL.ALL.2,1996,1,7.96122
12,F12_LL.ALL.2,1996,2,39.5854
12,F12_LL.ALL.2,1996,3,92.5103
12,F12_LL.ALL.2,1996,4,27.3089
12,F12_LL.ALL.2,1997,1,6.25395
12,F12_LL.ALL.2,1997,2,43.4451
12,F12_LL.ALL.2,1997,3,114.291
12,F12_LL.ALL.2,1997,4,99.9851
12,F12_LL.ALL.2,1998,1,17.5101
12,F12_LL.ALL.2,1998,2,116.544
12,F12_LL.ALL.2,1998,3,177.945
12,F12_LL.ALL.2,1998,4,144.22
12,F12_LL.ALL.2,1999,1,24.4262
12,F12_LL.ALL.2,1999,2,135.709
12,F12_LL.ALL.2,1999,3,139.32
12,F12_LL.ALL.2,1999,4,78.3439
12,F12_LL.ALL.2,2000,1,31.5293
12,F12_LL.ALL.2,2000,2,53.6784
12,F12_LL.ALL.2,2000,3,137.981
12,F12_LL.ALL.2,2000,4,307.812
12,F12_LL.ALL.2,2001,1,57.9417
12,F12_LL.ALL.2,2001,2,43.2095
12,F12_LL.ALL.2,2001,3,86.7215
12,F12_LL.ALL.2,2001,4,76.6638
12,F12_LL.ALL.2,2002,1,26.6078
12,F12_LL.ALL.2,2002,2,50.5042
12,F12_LL.ALL.2,2002,3,104.442
12,F12_LL.ALL.2,2002,4,166.992
12,F12_LL.ALL.2,2003,1,63.6361
12,F12_LL.ALL.2,2003,2,101.27
12,F12_LL.ALL.2,2003,3,236.393
12,F12_LL.ALL.2,2003,4,97.3675
12,F12_LL.ALL.2,2004,1,32.0492
12,F12_LL.ALL.2,2004,2,31.3241
12,F12_LL.ALL.2,2004,3,113.687
12,F12_LL.ALL.2,2004,4,167.472
12,F12_LL.ALL.2,2005,1,49.6729
12,F12_LL.ALL.2,2005,2,31.7425
12,F12_LL.ALL.2,2005,3,125.933
12,F12_LL.ALL.2,2005,4,163.179
12,F12_LL.ALL.2,2006,1,42.4863
12,F12_LL.ALL.2,2006,2,27.6063
12,F12_LL.ALL.2,2006,3,73.3907
12,F12_LL.ALL.2,2006,4,96.0402
12,F12_LL.ALL.2,2007,1,33.5849
12,F12_LL.ALL.2,2007,2,38.9542
12,F12_LL.ALL.2,2007,3,97.9788
12,F12_LL.ALL.2,2007,4,202.224
12,F12_LL.ALL.2,2008,1,68.599
12,F12_LL.ALL.2,2008,2,137.663
12,F12_LL.ALL.2,2008,3,102.84
12,F12_LL.ALL.2,2008,4,152.37
12,F12_LL.ALL.2,2009,1,16.5051
12,F12_LL.ALL.2,2009,2,34.765
12,F12_LL.ALL.2,2009,3,61.5503
12,F12_LL.ALL.2,2009,4,69.0947
12,F12_LL.ALL.2,2010,1,40.3917
12,F12_LL.ALL.2,2010,2,36.8727
12,F12_LL.ALL.2,2010,3,91.4867
12,F12_LL.ALL.2,2010,4,88.1214
12,F12_LL.ALL.2,2011,1,51.9417
12,F12_LL.ALL.2,2011,2,91.652
12,F12_LL.ALL.2,2011,3,84.8527
12,F12_LL.ALL.2,2011,4,76.1023
12,F12_LL.ALL.2,2012,1,80.6216
12,F12_LL.ALL.2,2012,2,34.1697
12,F12_LL.ALL.2,2012,3,107.035
12,F12_LL.ALL.2,2012,4,89.8729
12,F12_LL.ALL.2,2013,1,11.3049
12,F12_LL.ALL.2,2013,2,21.3952
12,F12_LL.ALL.2,2013,3,32.801
12,F12_LL.ALL.2,2013,4,31.7922
12,F12_LL.ALL.2,2014,1,25.1614
12,F12_LL.ALL.2,2014,2,25.9843
12,F12_LL.ALL.2,2014,3,38.2542
12,F12_LL.ALL.2,2014,4,78.682
12,F12_LL.ALL.2,2015,1,21.3433
12,F12_LL.ALL.2,2015,2,35.1874
12,F12_LL.ALL.2,2015,3,67.1226
12,F12_LL.ALL.2,2015,4,78.9054
12,F12_LL.ALL.2,2016,1,11.4427
12,F12_LL.ALL.2,2016,2,15.3058
12,F12_LL.ALL.2,2016,3,49.2157
12,F12_LL.ALL.2,2016,4,49.8767
12,F12_LL.ALL.2,2017,1,14.7451
12,F12_LL.ALL.2,2017,2,13.7203
12,F12_LL.ALL.2,2017,3,57.0042
12,F12_LL.ALL.2,2017,4,30.7082
12,F12_LL.ALL.2,2018,1,13.1425
12,F12_LL.ALL.2,2018,2,22.5442
12,F12_LL.ALL.2,2018,3,56.33
12,F12_LL.ALL.2,2018,4,136.952
12,F12_LL.ALL.2,2019,1,13.9441
12,F12_LL.ALL.2,2019,2,43.8403
12,F12_LL.ALL.2,2019,3,87.1837
12,F12_LL.ALL.2,2019,4,82.5048
12,F12_LL.ALL.2,2020,1,11.1189
12,F12_LL.ALL.2,2020,2,18.4791
12,F12_LL.ALL.2,2020,3,85.625
12,F12_LL.ALL.2,2020,4,47.062
12,F12_LL.ALL.2,2021,1,12.0923
12,F12_LL.ALL.2,2021,2,38.1671
12,F12_LL.ALL.2,2021,3,56.1929
12,F12_LL.ALL.2,2021,4,85.2397
12,F12_LL.ALL.2,2022,1,8.89439
12,F12_LL.ALL.2,2022,2,52.3814
12,F12_LL.ALL.2,2022,3,110.895
12,F12_LL.ALL.2,2022,4,138.026
13,F13_LL.ALL.3,1952,1,0
13,F13_LL.ALL.3,1952,2,0
13,F13_LL.ALL.3,1952,3,0
13,F13_LL.ALL.3,1952,4,0
13,F13_LL.ALL.3,1953,1,0
13,F13_LL.ALL.3,1953,2,0
13,F13_LL.ALL.3,1953,3,0
13,F13_LL.ALL.3,1953,4,0
13,F13_LL.ALL.3,1954,1,0
13,F13_LL.ALL.3,1954,2,0
13,F13_LL.ALL.3,1954,3,0
13,F13_LL.ALL.3,1954,4,0
13,F13_LL.ALL.3,1955,1,0
13,F13_LL.ALL.3,1955,2,0
13,F13_LL.ALL.3,1955,3,0
13,F13_LL.ALL.3,1955,4,0
13,F13_LL.ALL.3,1956,1,0
13,F13_LL.ALL.3,1956,2,0
13,F13_LL.ALL.3,1956,3,0
13,F13_LL.ALL.3,1956,4,0
13,F13_LL.ALL.3,1957,1,0
13,F13_LL.ALL.3,1957,2,0
13,F13_LL.ALL.3,1957,3,0
13,F13_LL.ALL.3,1957,4,0
13,F13_LL.ALL.3,1958,1,0
13,F13_LL.ALL.3,1958,2,0
13,F13_LL.ALL.3,1958,3,0
13,F13_LL.ALL.3,1958,4,0
13,F13_LL.ALL.3,1959,1,0
13,F13_LL.ALL.3,1959,2,0
13,F13_LL.ALL.3,1959,3,0
13,F13_LL.ALL.3,1959,4,0
13,F13_LL.ALL.3,1960,1,0
13,F13_LL.ALL.3,1960,2,0
13,F13_LL.ALL.3,1960,3,0
13,F13_LL.ALL.3,1960,4,0
13,F13_LL.ALL.3,1961,1,0
13,F13_LL.ALL.3,1961,2,0
13,F13_LL.ALL.3,1961,3,0
13,F13_LL.ALL.3,1961,4,0
13,F13_LL.ALL.3,1962,1,0
13,F13_LL.ALL.3,1962,2,0
13,F13_LL.ALL.3,1962,3,0
13,F13_LL.ALL.3,1962,4,0
13,F13_LL.ALL.3,1963,1,0
13,F13_LL.ALL.3,1963,2,0
13,F13_LL.ALL.3,1963,3,0
13,F13_LL.ALL.3,1963,4,0
13,F13_LL.ALL.3,1964,1,0
13,F13_LL.ALL.3,1964,2,0
13,F13_LL.ALL.3,1964,3,0
13,F13_LL.ALL.3,1964,4,0
13,F13_LL.ALL.3,1965,1,0
13,F13_LL.ALL.3,1965,2,0
13,F13_LL.ALL.3,1965,3,0
13,F13_LL.ALL.3,1965,4,0
13,F13_LL.ALL.3,1966,1,0
13,F13_LL.ALL.3,1966,2,0
13,F13_LL.ALL.3,1966,3,0
13,F13_LL.ALL.3,1966,4,0
13,F13_LL.ALL.3,1967,1,0
13,F13_LL.ALL.3,1967,2,0
13,F13_LL.ALL.3,1967,3,0
13,F13_LL.ALL.3,1967,4,0
13,F13_LL.ALL.3,1968,1,0
13,F13_LL.ALL.3,1968,2,1.01584
13,F13_LL.ALL.3,1968,3,0.926033
13,F13_LL.ALL.3,1968,4,0
13,F13_LL.ALL.3,1969,1,0
13,F13_LL.ALL.3,1969,2,0
13,F13_LL.ALL.3,1969,3,0
13,F13_LL.ALL.3,1969,4,0
13,F13_LL.ALL.3,1970,1,0
13,F13_LL.ALL.3,1970,2,0.877086
13,F13_LL.ALL.3,1970,3,0.259233
13,F13_LL.ALL.3,1970,4,0
13,F13_LL.ALL.3,1971,1,0
13,F13_LL.ALL.3,1971,2,2.99521
13,F13_LL.ALL.3,1971,3,2.98004
13,F13_LL.ALL.3,1971,4,0
13,F13_LL.ALL.3,1972,1,0
13,F13_LL.ALL.3,1972,2,4.42128
13,F13_LL.ALL.3,1972,3,1.99356
13,F13_LL.ALL.3,1972,4,0.40018
13,F13_LL.ALL.3,1973,1,0
13,F13_LL.ALL.3,1973,2,2.44079
13,F13_LL.ALL.3,1973,3,0.912931
13,F13_LL.ALL.3,1973,4,0
13,F13_LL.ALL.3,1974,1,0
13,F13_LL.ALL.3,1974,2,8.32851
13,F13_LL.ALL.3,1974,3,0.574204
13,F13_LL.ALL.3,1974,4,0
13,F13_LL.ALL.3,1975,1,3.23851
13,F13_LL.ALL.3,1975,2,20.2004
13,F13_LL.ALL.3,1975,3,1.7044
13,F13_LL.ALL.3,1975,4,0
13,F13_LL.ALL.3,1976,1,0
13,F13_LL.ALL.3,1976,2,9.02338
13,F13_LL.ALL.3,1976,3,0
13,F13_LL.ALL.3,1976,4,0
13,F13_LL.ALL.3,1977,1,0
13,F13_LL.ALL.3,1977,2,29.5834
13,F13_LL.ALL.3,1977,3,14.7622
13,F13_LL.ALL.3,1977,4,0
13,F13_LL.ALL.3,1978,1,0
13,F13_LL.ALL.3,1978,2,23.6756
13,F13_LL.ALL.3,1978,3,1.37538
13,F13_LL.ALL.3,1978,4,0
13,F13_LL.ALL.3,1979,1,0.427515
13,F13_LL.ALL.3,1979,2,26.4837
13,F13_LL.ALL.3,1979,3,6.33669
13,F13_LL.ALL.3,1979,4,0
13,F13_LL.ALL.3,1980,1,0.248288
13,F13_LL.ALL.3,1980,2,10.5625
13,F13_LL.ALL.3,1980,3,10.3428
13,F13_LL.ALL.3,1980,4,0
13,F13_LL.ALL.3,1981,1,1.28498
13,F13_LL.ALL.3,1981,2,28.5789
13,F13_LL.ALL.3,1981,3,7.18646
13,F13_LL.ALL.3,1981,4,0.172103
13,F13_LL.ALL.3,1982,1,0
13,F13_LL.ALL.3,1982,2,4.19042
13,F13_LL.ALL.3,1982,3,1.72401
13,F13_LL.ALL.3,1982,4,0
13,F13_LL.ALL.3,1983,1,0
13,F13_LL.ALL.3,1983,2,7.76831
13,F13_LL.ALL.3,1983,3,1.04501
13,F13_LL.ALL.3,1983,4,0
13,F13_LL.ALL.3,1984,1,0
13,F13_LL.ALL.3,1984,2,25.0074
13,F13_LL.ALL.3,1984,3,4.08322
13,F13_LL.ALL.3,1984,4,0
13,F13_LL.ALL.3,1985,1,0
13,F13_LL.ALL.3,1985,2,31.9516
13,F13_LL.ALL.3,1985,3,2.36053
13,F13_LL.ALL.3,1985,4,0.174738
13,F13_LL.ALL.3,1986,1,0
13,F13_LL.ALL.3,1986,2,21.5294
13,F13_LL.ALL.3,1986,3,1.33354
13,F13_LL.ALL.3,1986,4,0
13,F13_LL.ALL.3,1987,1,0
13,F13_LL.ALL.3,1987,2,0
13,F13_LL.ALL.3,1987,3,0
13,F13_LL.ALL.3,1987,4,0
13,F13_LL.ALL.3,1988,1,0
13,F13_LL.ALL.3,1988,2,8.14998
13,F13_LL.ALL.3,1988,3,0
13,F13_LL.ALL.3,1988,4,0
13,F13_LL.ALL.3,1989,1,0
13,F13_LL.ALL.3,1989,2,13.4272
13,F13_LL.ALL.3,1989,3,0
13,F13_LL.ALL.3,1989,4,0
13,F13_LL.ALL.3,1990,1,0
13,F13_LL.ALL.3,1990,2,9.75486
13,F13_LL.ALL.3,1990,3,0
13,F13_LL.ALL.3,1990,4,0
13,F13_LL.ALL.3,1991,1,0
13,F13_LL.ALL.3,1991,2,15.0243
13,F13_LL.ALL.3,1991,3,1.52474
13,F13_LL.ALL.3,1991,4,0
13,F13_LL.ALL.3,1992,1,0
13,F13_LL.ALL.3,1992,2,0
13,F13_LL.ALL.3,1992,3,0
13,F13_LL.ALL.3,1992,4,0
13,F13_LL.ALL.3,1993,1,0.500396
13,F13_LL.ALL.3,1993,2,1.82715
13,F13_LL.ALL.3,1993,3,0
13,F13_LL.ALL.3,1993,4,0
13,F13_LL.ALL.3,1994,1,0
13,F13_LL.ALL.3,1994,2,20.8364
13,F13_LL.ALL.3,1994,3,0
13,F13_LL.ALL.3,1994,4,0
13,F13_LL.ALL.3,1995,1,0
13,F13_LL.ALL.3,1995,2,0
13,F13_LL.ALL.3,1995,3,0
13,F13_LL.ALL.3,1995,4,0
13,F13_LL.ALL.3,1996,1,0
13,F13_LL.ALL.3,1996,2,5.68299
13,F13_LL.ALL.3,1996,3,0
13,F13_LL.ALL.3,1996,4,0.333515
13,F13_LL.ALL.3,1997,1,1.16737
13,F13_LL.ALL.3,1997,2,26.3966
13,F13_LL.ALL.3,1997,3,0
13,F13_LL.ALL.3,1997,4,0
13,F13_LL.ALL.3,1998,1,0
13,F13_LL.ALL.3,1998,2,12.1795
13,F13_LL.ALL.3,1998,3,0
13,F13_LL.ALL.3,1998,4,0
13,F13_LL.ALL.3,1999,1,0
13,F13_LL.ALL.3,1999,2,9.08035
13,F13_LL.ALL.3,1999,3,0
13,F13_LL.ALL.3,1999,4,0
13,F13_LL.ALL.3,2000,1,0
13,F13_LL.ALL.3,2000,2,6.09019
13,F13_LL.ALL.3,2000,3,0
13,F13_LL.ALL.3,2000,4,0
13,F13_LL.ALL.3,2001,1,0
13,F13_LL.ALL.3,2001,2,0
13,F13_LL.ALL.3,2001,3,0
13,F13_LL.ALL.3,2001,4,1.14357
13,F13_LL.ALL.3,2002,1,0.444675
13,F13_LL.ALL.3,2002,2,29.816
13,F13_LL.ALL.3,2002,3,10.0267
13,F13_LL.ALL.3,2002,4,0.262364
13,F13_LL.ALL.3,2003,1,4.39498
13,F13_LL.ALL.3,2003,2,32.1648
13,F13_LL.ALL.3,2003,3,7.68092
13,F13_LL.ALL.3,2003,4,0
13,F13_LL.ALL.3,2004,1,0
13,F13_LL.ALL.3,2004,2,18.8197
13,F13_LL.ALL.3,2004,3,5.59468
13,F13_LL.ALL.3,2004,4,0
13,F13_LL.ALL.3,2005,1,0.0878869
13,F13_LL.ALL.3,2005,2,13.0242
13,F13_LL.ALL.3,2005,3,3.78749
13,F13_LL.ALL.3,2005,4,0
13,F13_LL.ALL.3,2006,1,0
13,F13_LL.ALL.3,2006,2,5.8485
13,F13_LL.ALL.3,2006,3,3.05935
13,F13_LL.ALL.3,2006,4,0
13,F13_LL.ALL.3,2007,1,0
13,F13_LL.ALL.3,2007,2,2.33341
13,F13_LL.ALL.3,2007,3,1.11202
13,F13_LL.ALL.3,2007,4,0
13,F13_LL.ALL.3,2008,1,0
13,F13_LL.ALL.3,2008,2,0.668909
13,F13_LL.ALL.3,2008,3,0.84161
13,F13_LL.ALL.3,2008,4,0.425042
13,F13_LL.ALL.3,2009,1,0
13,F13_LL.ALL.3,2009,2,7.20675
13,F13_LL.ALL.3,2009,3,2.54559
13,F13_LL.ALL.3,2009,4,0.973788
13,F13_LL.ALL.3,2010,1,0.266653
13,F13_LL.ALL.3,2010,2,4.45174
13,F13_LL.ALL.3,2010,3,3.21109
13,F13_LL.ALL.3,2010,4,7.48754
13,F13_LL.ALL.3,2011,1,10.7362
13,F13_LL.ALL.3,2011,2,5.11349
13,F13_LL.ALL.3,2011,3,0.613976
13,F13_LL.ALL.3,2011,4,0
13,F13_LL.ALL.3,2012,1,0
13,F13_LL.ALL.3,2012,2,11.2013
13,F13_LL.ALL.3,2012,3,2.75873
13,F13_LL.ALL.3,2012,4,1.63647
13,F13_LL.ALL.3,2013,1,0.856727
13,F13_LL.ALL.3,2013,2,9.45863
13,F13_LL.ALL.3,2013,3,6.45709
13,F13_LL.ALL.3,2013,4,3.63345
13,F13_LL.ALL.3,2014,1,0
13,F13_LL.ALL.3,2014,2,8.85888
13,F13_LL.ALL.3,2014,3,5.57329
13,F13_LL.ALL.3,2014,4,0
13,F13_LL.ALL.3,2015,1,0
13,F13_LL.ALL.3,2015,2,10.9525
13,F13_LL.ALL.3,2015,3,8.75153
13,F13_LL.ALL.3,2015,4,1.45031
13,F13_LL.ALL.3,2016,1,0
13,F13_LL.ALL.3,2016,2,16.334
13,F13_LL.ALL.3,2016,3,9.09211
13,F13_LL.ALL.3,2016,4,0
13,F13_LL.ALL.3,2017,1,0
13,F13_LL.ALL.3,2017,2,8.94445
13,F13_LL.ALL.3,2017,3,4.37892
13,F13_LL.ALL.3,2017,4,0
13,F13_LL.ALL.3,2018,1,0.0833574
13,F13_LL.ALL.3,2018,2,18.2516
13,F13_LL.ALL.3,2018,3,7.65177
13,F13_LL.ALL.3,2018,4,0.084136
13,F13_LL.ALL.3,2019,1,0
13,F13_LL.ALL.3,2019,2,21.3731
13,F13_LL.ALL.3,2019,3,5.7708
13,F13_LL.ALL.3,2019,4,0
13,F13_LL.ALL.3,2020,1,0
13,F13_LL.ALL.3,2020,2,8.42112
13,F13_LL.ALL.3,2020,3,8.36819
13,F13_LL.ALL.3,2020,4,3.39141
13,F13_LL.ALL.3,2021,1,0.946837
13,F13_LL.ALL.3,2021,2,14.5791
13,F13_LL.ALL.3,2021,3,6.51739
13,F13_LL.ALL.3,2021,4,0
13,F13_LL.ALL.3,2022,1,0.0766295
13,F13_LL.ALL.3,2022,2,22.1905
13,F13_LL.ALL.3,2022,3,5.58656
13,F13_LL.ALL.3,2022,4,0
14,F14_LL.ALL.4,1952,1,0
14,F14_LL.ALL.4,1952,2,0
14,F14_LL.ALL.4,1952,3,0
14,F14_LL.ALL.4,1952,4,0
14,F14_LL.ALL.4,1953,1,0
14,F14_LL.ALL.4,1953,2,0
14,F14_LL.ALL.4,1953,3,0
14,F14_LL.ALL.4,1953,4,0
14,F14_LL.ALL.4,1954,1,0
14,F14_LL.ALL.4,1954,2,0
14,F14_LL.ALL.4,1954,3,0
14,F14_LL.ALL.4,1954,4,0
14,F14_LL.ALL.4,1955,1,0
14,F14_LL.ALL.4,1955,2,0
14,F14_LL.ALL.4,1955,3,0
14,F14_LL.ALL.4,1955,4,0
14,F14_LL.ALL.4,1956,1,0
14,F14_LL.ALL.4,1956,2,0
14,F14_LL.ALL.4,1956,3,0
14,F14_LL.ALL.4,1956,4,0
14,F14_LL.ALL.4,1957,1,0
14,F14_LL.ALL.4,1957,2,0
14,F14_LL.ALL.4,1957,3,0
14,F14_LL.ALL.4,1957,4,0
14,F14_LL.ALL.4,1958,1,0
14,F14_LL.ALL.4,1958,2,0
14,F14_LL.ALL.4,1958,3,0
14,F14_LL.ALL.4,1958,4,0
14,F14_LL.ALL.4,1959,1,0
14,F14_LL.ALL.4,1959,2,0
14,F14_LL.ALL.4,1959,3,0
14,F14_LL.ALL.4,1959,4,0
14,F14_LL.ALL.4,1960,1,0
14,F14_LL.ALL.4,1960,2,0
14,F14_LL.ALL.4,1960,3,0
14,F14_LL.ALL.4,1960,4,0
14,F14_LL.ALL.4,1961,1,0
14,F14_LL.ALL.4,1961,2,0
14,F14_LL.ALL.4,1961,3,0
14,F14_LL.ALL.4,1961,4,0
14,F14_LL.ALL.4,1962,1,0
14,F14_LL.ALL.4,1962,2,0
14,F14_LL.ALL.4,1962,3,0
14,F14_LL.ALL.4,1962,4,0
14,F14_LL.ALL.4,1963,1,0
14,F14_LL.ALL.4,1963,2,0
14,F14_LL.ALL.4,1963,3,0
14,F14_LL.ALL.4,1963,4,0
14,F14_LL.ALL.4,1964,1,0
14,F14_LL.ALL.4,1964,2,0
14,F14_LL.ALL.4,1964,3,0
14,F14_LL.ALL.4,1964,4,0
14,F14_LL.ALL.4,1965,1,0
14,F14_LL.ALL.4,1965,2,0
14,F14_LL.ALL.4,1965,3,0
14,F14_LL.ALL.4,1965,4,0
14,F14_LL.ALL.4,1966,1,0
14,F14_LL.ALL.4,1966,2,0
14,F14_LL.ALL.4,1966,3,0
14,F14_LL.ALL.4,1966,4,0
14,F14_LL.ALL.4,1967,1,0
14,F14_LL.ALL.4,1967,2,0
14,F14_LL.ALL.4,1967,3,0
14,F14_LL.ALL.4,1967,4,0
14,F14_LL.ALL.4,1968,1,0
14,F14_LL.ALL.4,1968,2,0
14,F14_LL.ALL.4,1968,3,0
14,F14_LL.ALL.4,1968,4,0
14,F14_LL.ALL.4,1969,1,0
14,F14_LL.ALL.4,1969,2,0
14,F14_LL.ALL.4,1969,3,0
14,F14_LL.ALL.4,1969,4,0
14,F14_LL.ALL.4,1970,1,0
14,F14_LL.ALL.4,1970,2,0
14,F14_LL.ALL.4,1970,3,0
14,F14_LL.ALL.4,1970,4,0
14,F14_LL.ALL.4,1971,1,0
14,F14_LL.ALL.4,1971,2,0
14,F14_LL.ALL.4,1971,3,0
14,F14_LL.ALL.4,1971,4,0
14,F14_LL.ALL.4,1972,1,0
14,F14_LL.ALL.4,1972,2,0
14,F14_LL.ALL.4,1972,3,0
14,F14_LL.ALL.4,1972,4,0
14,F14_LL.ALL.4,1973,1,0
14,F14_LL.ALL.4,1973,2,0
14,F14_LL.ALL.4,1973,3,0
14,F14_LL.ALL.4,1973,4,0
14,F14_LL.ALL.4,1974,1,0
14,F14_LL.ALL.4,1974,2,0
14,F14_LL.ALL.4,1974,3,0
14,F14_LL.ALL.4,1974,4,0
14,F14_LL.ALL.4,1975,1,0
14,F14_LL.ALL.4,1975,2,0
14,F14_LL.ALL.4,1975,3,0
14,F14_LL.ALL.4,1975,4,0
14,F14_LL.ALL.4,1976,1,0
14,F14_LL.ALL.4,1976,2,0
14,F14_LL.ALL.4,1976,3,14.5416
14,F14_LL.ALL.4,1976,4,24.6318
14,F14_LL.ALL.4,1977,1,4.64376
14,F14_LL.ALL.4,1977,2,5.68691
14,F14_LL.ALL.4,1977,3,11.7497
14,F14_LL.ALL.4,1977,4,7.85414
14,F14_LL.ALL.4,1978,1,2.18785
14,F14_LL.ALL.4,1978,2,22.0658
14,F14_LL.ALL.4,1978,3,282.698
14,F14_LL.ALL.4,1978,4,133.58
14,F14_LL.ALL.4,1979,1,5.83081
14,F14_LL.ALL.4,1979,2,39.1968
14,F14_LL.ALL.4,1979,3,50.468
14,F14_LL.ALL.4,1979,4,2.99691
14,F14_LL.ALL.4,1980,1,3.03484
14,F14_LL.ALL.4,1980,2,17.3452
14,F14_LL.ALL.4,1980,3,47.689
14,F14_LL.ALL.4,1980,4,2.43583
